,filename,contents,target
beholder, yet our email protocols and tools do not acknowledge the 
separate interests of senders and receivers. Slamming, for another, 
unfairly advantages the bidder with the lowest-latency connection to a 
centralized auction server. Sharing ad-hoc wireless networks is yet a 
third example of decentralized resource allocation. Furthermore, as 
abstract as centralization-induced failures might seem today, these 
limits will _not_ improve as the cost of computing, storage, and 
communication bandwidth continue to plummet. Instead, the speed of light 
and human independence constitute _fundamental_ limits to centralized 
information representation, and hence centralized software architecture.


",0
7239,1704.98026ace6376f17790b5fa811ed10d34,"
I recently brought up a new system - SuSe 7.3 and I am running
spamassassin and procmail, which work fine.

I tried bringing up razor (2.14) but I am not able to get the SDK to
install and razor reports missing modules. They appear to be there. I
followed the installation directions. There appears to be an endless list
of errors. Any ideas on what to do or where to start?

Doug




-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users


",0
7240,0071.75403094cab986a246c1e7ce3460e827,">>>>> ""E"" == Eirikur Hallgrimsson <eh@mad.scientist.com> writes:

    E> Gary's news service at teledyn.com has an article on Internet
    E> Saturation.  Let me ask you....If you were on a rock in the
    E> middle of the Atlantic, mostly in the dark for half the year,
    E> wouldn't *you* like a bit of internet distraction?  They've
    E> already done the obvious and fiber-ringed the island.

There's lots of similar places.  Saskatchewan, for example, once
shared with Iceland the distinction of most telephone connections per
capita, and for a long time shared the internet penetration lead with
Iceland (Sask is a land-locked massive expanse of ultra-flat dust with
only two rivers and farm sizes measured in the
hundred-thousand-hectares).

It's still curious Iceland leads.  Maybe there's just a deep cultural
curiousity and fascination with watching advertising from the rest of
the world. Maybe they're downloading Bjork videos.

-- 
Gary Lawrence Murphy <garym@teledyn.com> TeleDynamics Communications Inc
 Business Advantage through Community Software : http://www.teledyn.com
""Computers are useless.  They can only give you answers.""(Pablo Picasso)


",0
7241,00830.3a2cadbd29e654a7cbbf64ba4bdc378d,"Gregory Alan Bolcer:
>I'm not sure since I haven't attended civics class
>in quite some time, but the First Amendment doesn't cover protected speech, 
>hate speech, or actions. ..

The first two are wrong. The first amendment DOES
protect speech the Supreme Court decides it protects
(duh!), and that happens to include most of what
people consider hate speech. Unlike many other
nations, the US has no laws against hate speech, per
se. And the first amendment is the reason for that.




_________________________________________________________________
Join the worlds largest e-mail service with MSN Hotmail. 
http://www.hotmail.com


",0
7242,00681.fd01c0551b4b72201697bfbd55bccd25,"The pay's not good (9,300 a year), but there is insurance, a 4,700 (I 
think) off a student loan, or for future education, and non-compete status 
for any govt. job after a year's service.  I moved to New Orleans 
yesterday, and I should be flying to DC in about a month to start the 
AmeriCorps training.  I'll be setting up a community technology center which 
will be used to teach computer literacy skills to low income folks (just, 
like, learning MS shit (yeah yeah, wtf am i doing?  I know.))  so that 
they can possibly find better jobs.  I'm sure I'll be doing all sorts 
of other things too, like helping folks with their taxes, writing grants, 
etc.  The website is www.americorps.org.  There are -all- sorts of jobs 
all over the country, so if someone out there can survive on the small 
salary, it's something s/he might want to take a look at.  

Since Xi is in college and getting grants + scholarship + child support 
from dad, my load has gone down terrifically.  The IRS is after me for 
money I didn't make on the stock market, so it's a way to at least get 
into a situation where they will have to understand that yes, they will 
have to wait.  

But bottom line benefit and motivation is the feelgood that ya get when 
you do this type of job.  I'm up for some of that.
Cindy

-- 
""I don't take no stocks in mathematics, anyway"" --Huckleberry Finn


",0
7243,01538.5360a2f683734ab1db6aed00cb329fcb,"http://www.hughes-family.org/bugzilla/show_bug.cgi?id=1075

spamassassin-contrib@msquadrat.de changed:

           What    |Removed                     |Added
----------------------------------------------------------------------------
                 CC|                            |spamassassin-
                   |                            |devel@lists.sourceforge.net
         AssignedTo|spamassassin-               |spamassassin-
                   |devel@lists.sourceforge.net |contrib@msquadrat.de



------- Additional Comments From spamassassin-contrib@msquadrat.de  2002-10-08 04:16 -------
I'm gonna fix this one. I think the best solution will be to copy the modified 
rules to blib and install them from there. Then the rules files will be 
changed on build time and not install time, too. 



------- You are receiving this mail because: -------
You are the assignee for the bug, or are watching the assignee.
You are on the CC list for the bug, or are watching someone who is.


-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-devel mailing list
Spamassassin-devel@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-devel


",0
7244,01065.b1ad1862ff2ceeb1bfc9cbdf3f87ebee,,0
7245,1947.711930fb110762620017cee7cdb93a1a,"URL: http://scriptingnews.userland.com/backissues/2002/09/23#When:8:59:58PM
Date: Tue, 24 Sep 2002 03:59:58 GMT

""rssflowersalignright""I've gotten to know Phil Ringalda over the last few weeks 
in all the discussions about RSS 2.0, and I like him, and would like to work 
with him in the future. I don't say that lightly. This evening he posted a note
[1] on his weblog that he was giving up trying to get RDF to make sense inside 
RSS. As I read his essay I could feel two-plus years of exhaustion overwhelm 
me. I found myself writing a comment after his essay saying, among other things 
""RSS is not a brilliant format. It is a compromise. It is for syndicating news 
feeds. That's all it is for, for the 18,000th time."" It's time for RDF to pack 
its bags and leave. RSS deserves some dignity, as does RDF. Emphatically, once 
and for all, they are not the same thing. Peace be with you RDF. Leave RSS 
alone. Thank you.

[1] http://philringnalda.com/archives/002330.php


",0
7246,00464.5a7f552394a07524c4aa23b06c9e5915,"Eugen Leitl:
>Clearly our non-silly non-antiquated ideas about relationships have 
>resulted in mostly short-duration relationships and single-parented, 
>dysfunctional kids ..

Don't swallow too quickly what you have read about
more traditional cultures, today or in the past. Do
we have any statistics on the poor man's divorce from
centuries past? Are you so sure that the kids in 18th
century England were any more ""functional"" than those
today? What about 20th century Saudi Arabia?

>At least from the viewpoint of demographics sustainability and 
>counterpressure to gerontocracy and resulting innovatiophobia we're doing
>something wrong.

Granting your first two points, I'm skeptical about
the last. Do you see ANY signs that America specifically
or the west generally are suffering from lack of
innovation, vis-a-vis youth nations such as Iran? The
last I read, the third generation of the revolution all
(a) want to move to America, and (b) failing that, are
importing everything they can American.


_________________________________________________________________
Join the worlds largest e-mail service with MSN Hotmail. 
http://www.hotmail.com


",0
7247,2361.5af7754ab0b6fffb139ebc6e063f2b2f,"URL: http://www.newsisfree.com/click/-5,8535465,215/
Date: 2002-10-04T02:39:00+01:00

*Business:* Congressional report offers damaging summary of bank's dotcom boom 
years.


",0
7248,0658.0e24e5ee1cfb7ee361c794aa043b416a,"I have been told to take anything read in Pravda with a grain of salt...
but
this article certainly looks impressive when paired together with this other
one from the associated press...

Just the concept makes me shudder, imagining how easy it must be to smuggle
these things around some parts of Europe right now.

Hopefully, it's just my imagination.

-- Michael Cummins
   Fort Lauderdale, FL

----------------------------------------------------------------------------
----
http://english.pravda.ru/main/2002/09/13/36519.html
11:14 2002-09-13
200 SOVIET NUKES LOST IN UKRAINE
----------------------------------------------------------------------------
----
http://story.news.yahoo.com/news?tmpl=story2&cid=518&ncid=518&e=51&u=/ap/200
20903/ap_on_re_eu/ukraine_iraq_3
Ukraine-Iraq Arms Deals Alleged
Tue Sep 3, 6:07 PM ET
By TIM VICKERY, Associated Press Writer
----------------------------------------------------------------------------
----

Rohit Khare - I wish you the best of luck in your search.  I found *my* Very
Special Lady when I was intentionally looking elsewhere... you never know
what
lurks around every corner.  Love certainly has its *own* agenda.




---------------------------------------------------------------
Scanned for viruses by the advanced mail servers at advantageservices.net


",0
7249,01670.2f86bbeac16f343c0c9e8d9d363cabb2,"[Guido]
>   ...
>   I don't know how big that pickle would be, maybe loading it each time
>   is fine.  Or maybe marshalling.)

My tests train on about 7,000 msgs, and a binary pickle of the database is
approaching 10 million bytes.  I haven't done anything to try to reduce its
size, and know of some specific problem areas (for example, doing character
5-grams of ""long words"" containing high-bit characters generates a lot of
database entries, and I suspect they're approximately worthless).  OTOH,
adding in more headers will increase the size.  So let's call it 10 meg
<wink>.

",0
7250,1728.cbb5a97d679712664e7cc3025d05c1ca,"
-----Original Message-----
From: Crispin Cowan [mailto:crispin@wirex.com]
Sent: Wednesday, September 04, 2002 7:30 PM
To: Ben Mord
Cc: Webappsec Securityfocus.Com; SECPROG Securityfocus
Subject: Re: use of base image / delta image for automated recovery from
attacks


Ben Mord wrote:

>>     -----Original Message-----
>>     *From:* Crispin Cowan [mailto:crispin@wirex.com]
>>     *Sent:* Wednesday, September 04, 2002 5:46 PM
>>     *To:* Ben Mord
>>     *Cc:* Webappsec Securityfocus.Com; SECPROG Securityfocus
>>     *Subject:* Re: use of base image / delta image for automated
>>     recovery from attacks
>>
>>     Ben Mord wrote:
>>
>> My proposed solution to the first two problems you mention is to be
>> less ambitious. The idea is that you *never* commit - instead, you
>> simply revert to base state on reboot.

>Ah. In that case, you can use something considerably less powerful than
>VMWare. All you need is a machine configured to boot from CD-ROM and use
>a RAM disk for scratch space. Numerous Linux distros are available that
>let you boot a stateless but functional system from CD-ROM.

But RAM is expensive, and the directory structures of many systems (e.g.
Windows) are not sufficiently organized and standardized to make this
combination of bootable CDs and RAM drives practical. Even if you are
fortunate enough to be using Linux (or another FHS-compliant *nix), you
still can't fit a lot on a CD. Its not unusual today to have gigabytes of
static multimedia content on the web server. This particular problem can be
alleviated somewhat by using DVDs, but this is a temporary solution at best
which will become outdated quickly as our data requirements grow and hard
drives become cheaper.

>> Obviously, you can't do this with partitions that accrue important
>> state, e.g. a partition that stores database table data.

>... but if you *do* want some state to persist, then you need a
>mountable writable partition. To protect it, you need some kind of
>access control management to decide who can do what to the writable
>partition, blah blah blah ... and before you know it, the security
>problem starts to look just like it does for conventional servers.

Right. This is why you would consolidate all state of any long-term
significance on just a couple partitions, and why you would not put static
application code on these changeable partitions. Fortunately, most large
client/server application physical architectures do this anyhow, because
these are two fundamentally different kinds of state with two very different
sets of administrative, security, RAID, and backup requirements. People also
tend to do this anyhow because layered logical architectures are popular
with the GUI at one end, business logic in the middle, and persistence
services at the other. This logical architecture maps naturally to a
physical architecture that has a static web server, a static application
server, and a database server that has static and changeable partitions. (I
use the word static versus changeable instead of writeable versus unwritable
because the ""unchangeable"" partitions might be written to for temporary swap
space. Who knows what Windows does internally?)

My point is that there should be a market out there for a hardware RAID
device that can split designated partitions into a permanent base image
partition and a temporary delta image partition, that has some simple but
solid security measures to prevent the unauthorized remote modification of
base images, and that can be configured to clear the delta image when the
server is rebooted. If some vendor wished to implement this, they could then
market this as a mechanism to help frustrate broad classes of attack that
rely on the permanent modification of system or application files via buffer
overflows, platform and middleware bugs, etc. The prevention of unauthorized
modification of application data, of course, would not be addressed by this
particular product. But there are many other techniques out there to defend
application data. But those techniques all assume that your system itself
has not been compromised at a lower level, which is where this product could
help.

I would have to think that these features would be relatively easy for a
hardware RAID vendor to implement. (I'm just guessing, of course, with no
knowledge of how hardware RAID works internally.) If anyone knows of such a
product, I'd love to hear about it.

Ben


",0
7251,01383.18c85b7ead9efe35b9a128c42e5170fc,"Dan Kohn <dan@dankohn.com> writes:

> Guys, the Habeas Infringers List (HIL) exists explicitly to deal with
> spammers while we're getting judgments against them and especially in
> other countries, where those judgments are harder to get.

My concern doesn't stem from failing to understand how your business is
intended to work.  My concern is the lack of empirical evidence that it
will reduce the amount of uncaught spam.

> Please note that nobody has ever had an incentive before to go after
> regular spammers.  Yes, some attorneys general have prosecuted blatant
> pyramid schemes, and ISPs have won some theft of service suits, but
> the vast majority of spammers go forward with out any legal hassles.
> So, I can't understand how Daniel can assert that you can't track
> spammers down when it's never really been tried.

Please don't misquote me.  I did not assert that you ""can't track
spammers"".  Here is what I said:

| It will be difficult to find, prosecute, and win money from someone in
| various non-friendly countries where spam originates (China is a good
| example) even if they do officially ""respect"" copyright law.

I understand the incentive that you have to pursue spammers, but that
does not directly translate to less spam being sent to my inbox.  It is
an indirect effect and the magnitude of the effect may not be sufficient
to counteract the ease with which a -20 score on the mark allows spam to
avoid being tagged as spam.

> Daniel, it's easy enough for you to change the Habeas scores yourself
> on your installation.  If Habeas fails to live up to its promise to
> only license the warrant mark to non-spammers and to place all
> violators on the HIL, then I have no doubt that Justin and Craig will
> quickly remove us from the next release.  But, you're trying to kill
> Habeas before it has a chance to show any promise.

I think I've worked on SA enough to understand that I can localize a
score.  I'm just not comfortable with using SpamAssassin as a vehicle
for drumming up your business at the expense of our user base.

I think it would make more sense to start Habeas with a less aggressive
score (one which will not give spammers a quick path into everyone's
inbox) and after we've seen evidence that the system works, then we can
increase the magnitude of the score.

Dan


-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-talk mailing list
Spamassassin-talk@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-talk

",0
7252,0957.5f66d7beec0698b8ff48735f2477c7fe,"

Hijacker High (8/30) 
Dalal Mughrabi was a Palestinian woman who participated in a 1978 bus
hijacking in which 36 Israelis and an American nature photographer, Gail
Ruban, were killed. Mughrabi has a Palestinian high school named after
her, and it's apparently starting to show signs of wear. Fortunately,
the United States Agency for International Development has stepped in
with money to help renovate it.

http://reason.com/brickbats/bb-april.shtml

Links to:

http://www.cnsnews.com/ViewForeignBureaus.asp?Page=\ForeignBureaus\archi
ve\200208\FOR20020807e.html

Praeterea censeo Palestininem esse delendam.


",0
7253,02316.983d961f8f303f41897dd82ad4542f4b,"URL: http://www.newsisfree.com/click/-0,8616191,1440/
Date: Not supplied

The killer T cells of HIV patients who stay healthy for years replicate 
unusually rapidly, researchers discover - better treatments may result


",0
7254,0414.06408c603660212989180dd086b0f460,"First seen on Dave Winer's Scrpiting News (www.scripting.com) Details here:

http://www.digichapman.com/index.php?permalink=67

- Jim

",0
7255,0716.ce0270837e944df9396a45d6389d2225,"Owen Byrne writes:
> [quoting http://www.quinion.com/words/qa/qa-shi2.htm]
> *SHIVER MY TIMBERS*
> 
> /From Tad Spencer/: ""Please could you tell me where the phrase /shiver 
> my timbers/ originated?""
> 
> This is one of those supposedly nautical expressions that seem to be 
> better known through a couple of appearances in fiction than by any 
> actual sailors' usage.
> 
> It's an exclamation that may allude to a ship striking some rock or 
> other obstacle so hard that her timbers shiver, or shake, so implying a 
> calamity has occurred. It is first recorded as being used by Captain 
> Frederick Marryat in /Jacob Faithful/ in 1835: ""I won't thrash you Tom. 
> Shiver my timbers if I do"".

It seems implausible to me that ""shiver"" here means ""to shake""; I don't
recall seeing the word used transitively in that sense, and web1913
lists that sense as ""v. i."", or intransitive.  The transitive sense of
""shiver"", which we no longer use but which people used widely in the
1800s (web1913 doesn't even list it as archaic or obsolete), means
""to shatter into splinters, normally with a blow"".

Shivering a boat's timbers, of course, leaves you with no boat.
(Shivering some of them, which will happen if you hit a rock hard enough,
leaves you with a sinking boat.)

So, ""Shiver my timbers if I do,"" can be reasonably interpreted as a more
vivid way of saying, ""May I die suddenly if I do.""  The interpretation
suggested by Quinion, ""May my boat be damaged,"" neither makes as much
sense in context nor obeys the normal rules of grammar.

I've sent a copy of this to Quinion.


",0
7256,01970.953f97d05583f057ab9a56bf1e8a9087,"URL: http://www.newsisfree.com/click/-4,8045344,1440/
Date: Not supplied

Over the last century, an ""extra"" 35,000 suicides occurred under Tory rule in 
the UK - a similar effect is apparent in Australia


",0
7257,00613.b8dd681e75a5583349b54f16991b096b,"
I'm a bit confused about this boycott thing.  How is what China is
doing any different than having Scientology and who ever else
state-side who takes the whim evoking the DMCA to close down foreign
sites they deem inappropriate?  At least the Chinese make it voluntary
and ask politely, rather than just sending legal musclemen first off.

-- 
Gary Lawrence Murphy - garym@teledyn.com - TeleDynamics Communications
 - blog: http://www.auracom.com/~teledyn - biz: http://teledyn.com/ -
  ""Computers are useless. They can only give you answers."" (Picasso)


",0
7258,00988.2154210bb53f94daded7a622e26225a1,"
On Mon, 09 Sep 2002 22:06:58 CDT, Hal DeVore writes:
>		scan `mhpath +`/$f/.xmhcache

Shouldn't that read
               scan >`mhpath +`/$f/.xmhcache
 ?

(And, JIC something else changed the context in the background, it 
 doesn't hurt to explicitly state the folder:
               scan ""+$f"" >`mhpath +`/$f/.xmhcache
 )

cheers,
&rw
-- 
-- ""The problem with the IBM keyboards I have is that when you
-- use them to beat lusers, the caps come off the keys.
-- No real damage, but still a nuisance.""   -- Martijn Berlage


",0
7259,1461.7a96cf16c999d9db5e0cf0369203866d,"Update of /cvsroot/spamassassin/spamassassin/t
In directory usw-pr-cvs1:/tmp/cvs-serv3992/t

Modified Files:
      Tag: b2_4_0
	SATest.pm 
Log Message:
ok, looks like SA can now be run even with another version installed in /usr, again

Index: SATest.pm
===================================================================
RCS file: /cvsroot/spamassassin/spamassassin/t/SATest.pm,v
retrieving revision 1.15.4.1
retrieving revision 1.15.4.2
diff -b -w -u -d -r1.15.4.1 -r1.15.4.2
--- SATest.pm	27 Aug 2002 21:44:14 -0000	1.15.4.1
+++ SATest.pm	28 Aug 2002 22:46:28 -0000	1.15.4.2
@@ -15,7 +15,7 @@
   my $tname = shift;
 
   $scr = $ENV{'SCRIPT'};
-  $scr ||= ""../spamassassin"";
+  $scr ||= ""perl -w ../spamassassin"";
 
   $spamd = $ENV{'SPAMD_SCRIPT'};
   $spamd ||= ""../spamd/spamd -x"";



-------------------------------------------------------
This sf.net email is sponsored by: Jabber - The world's fastest growing 
real-time communications platform! Don't just IM. Build it in! 
http://www.jabber.com/osdn/xim
_______________________________________________
Spamassassin-commits mailing list
Spamassassin-commits@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-commits

",0
7260,00569.d6da87140fd0ef187bcf217a57153cca,"
Interesting ebay item......(and no it wasnt me even though the spellingis
oddly familar)

http://cgi.ebay.com/aw-cgi/eBayISAPI.dll?MfcISAPICommand=ViewItem&item=1764085998




",0
7261,0947.9c6bd8643ae9c4b42fb7292840103704,"Greetings,

Carey wants you to know about a story on www.theage.com.au


Personal Message:
Ah the Ig Nobels, always worth a read :)  If only they had a cat-mood decipherer.  ^__^

Navel gazing wins an Ig Nobel
By Jay Lindsay <br>Boston
October 05 2002

URL: http://www.theage.com.au/articles/2002/10/04/1033538774048.html


",0
7262,02429.d93428d69b44bb6ca23611fe03328455,"URL: http://www.newsisfree.com/click/-4,8723999,215/
Date: 2002-10-10T03:26:52+01:00

*Society:* Blair brokers Whitehall deal on trusts borrowing private cash.


",0
7263,00770.b6b328aeb18316cabd60aa75025771d0,"On Mon, 2002-09-23 at 13:53, Jim Whitehead wrote:
> 
> You have not explained why the increase in CO2 concentrations is not
> contributing to increasing global temperature.


There are a number of reasons to think that CO2 is not important to
controlling global temperature and that much of the CO2 increase may not
be anthropogenic. Some recent research points worth mentioning:

Recent high-resolution studies of historical CO2 concentrations and
temperatures over hundreds of thousands of years have shown a modest
correlation between the two. In a number of cases, CO2 level increases
are not in phase with temperature increases and actually trail the
increase in temperature by a short time i.e. increases in temperature
preceded increases in CO2 concentrations. The more studies that are done
of the geological record, the more it seems that CO2 concentrations are
correlated with temperature increases, but are not significantly
causative. There is a lot of evidence that CO2 levels are regulated in a
fairly stable fashion.  I don't believe anyone really has an
authoritative answer as to exactly how this works yet.

With respect to absolute CO2 concentrations, it is also important to
point out that our best data to date suggests that they follow a fairly
regular cycle with a period of about 100,000 years.  At previous cycle
peaks, the concentrations were similar to what they are now.  If this
cycle has any validity (and we only have good data for 4-5 complete
cyclical periods, but which look surprisingly regular in shape and
time), then we should be almost exactly at a peak right now.  As it
happens, current CO2 concentrations are within 10% of other previous
cyclical concentration peaks for which we have good data. In other
words, we may be adding to the CO2 levels, but it looks a lot like we
would be building a molehill on top of a mountain in the historical
record.  At the very least, there is nothing anomalous about current CO2
concentrations.

Also, CO2 levels interact with the biosphere in a manner that ultimately
affects temperature.  Again, the interaction is not entirely
predictable, but this is believed to be one of the regulating negative
feedback systems mentioned above.

Last, as greenhouse gases go, CO2 isn't particularly potent, although it
makes up for it in volume in some cases.  Gases such as water and
methane have a far greater impact as greenhouse gases on a per molecule
basis.  Water vapor may actually be the key greenhouse gas, something
that CO2 only indirectly effects through its interaction with the
biosphere.

CO2 was an easy mark for early environmentalism, but all the recent
studies and data I've seen gives me the impression that it is largely a
passenger on the climate ride rather than the driver.  I certainly don't
think it is a healthy fixation if we're actually interested in
understanding warming trends.

Cheers,

-James Rogers
 jamesr@best.com





",0
7264,00077.24cfaba59d55d652be33b58bd7d41ca2,"from http://www.arstechnica.com/

""There has mostly been talk thus far and little action, but the Department
of Justice says it may be ready to file criminal lawsuits against
individuals [1] who distribute or receive unauthorized copyrighted
material over the Internet. Deputy Assistant Attorney General John Malcolm believes
that ""criminal prosecutions of copyright offenders are now necessary to
preserve the viability of America's content industries."" Malcolm also
believes that people who trade copyrighted material think they are
participating in a legal activity. I certainly think people who download
copyrighted works understand that such distribution--barring provisions
such as fair use--is not authorized, and it is not surprising to see
businesses continue to look for means to discourage distribution of
copyrighted works.


""Some prosecutions that make that clear could be very helpful...I think
they would think twice if they thought there was a risk of criminal
prosecution,"" said [RIAA President Cary] Sherman, who was on the same
conference panel.

I'm not too confident that lawsuits would have the effect Sherman is
hoping for. Although infrequent, there have already been civil suits or
warnings issued to private individuals, and they have served as minor
deterrents to the file-sharing community at large. Criminal lawsuits
carrying with them the possibility of prison sentences may generate
further animosity against groups such as the RIAA and may be difficult to
initiate because of the ""schooling"" effect of millions of systems
participating in file sharing. Only servers would seem to stand out from
the crowd.

The article cites the No Electronic Theft (NET) Act [2], which defines
illegal  activity and maximum penalties for copyright infringement:


Criminal infringement: Any person who infringes a copyright willfully for
purposes of commercial advantage or private financial gain, or by the
reproduction or distribution, including by electronic means, during any
180-day period, of 1 or more copies or phonorecords of 1 or more
copyrighted works, which have a total retail value of more than $1,000....
For purposes of this subsection, evidence of reproduction or distribution
of a copyrighted work, by itself, shall not be sufficient to establish
willful infringement.
...
The term ""financial gain"" includes receipt, or expectation of receipt, of
anything of value, including the receipt of other copyrighted works.


Therefore, receipt of a work of value would be defined as ""financial gain""
even if no money is involved. The NET Act excerpt does not clarify how the
value of a work is determined; an album or movie could be worth only $15
to millions of dollars depending on whether the value is assessed from the
perspective of the consumer or copyright holder.

The statute of limitations:


507. Limitations on actions

(a) Criminal Proceedings.--No criminal proceeding shall be maintained
under the provisions of this title unless it is commenced within five
years after the cause of action arose.

(b) Civil Actions.--No civil action shall be maintained under the
provisions of this title unless it is commenced within three years after
the claim accrued.

The penalties are too extensive to list here, but they can be found in
Section 2319: Criminal infringement of a copyright. In general, first-time
criminal offenses will carry a maximum prison sentence of 1 year.

I'm still not sure where the DOJ would start in choosing people to
prosecute because of the aforementioned ""schooling"" effect, but my guess
would be that, just like speeding, primarily the most prominent
individuals who operate large servers or transfer the most data will be
targeted in order to discourage more recreational file sharers. Thanks to
MonaLisaOverdrive for pointing out this story.
""

[1] http://news.com.com/2100-1023-954591.html?tag=fd_top
[2] http://www.usdoj.gov/criminal/cybercrime/17-18red.htm

http://xent.com/mailman/listinfo/fork

",0
7265,1865.103ed197a77666a8d52b01727e8e46b5,"use Perl Daily Newsletter

In this issue:
    * Damian Conway Publishes Exegesis 5
    * 2nd Open Source CMS Conference

+--------------------------------------------------------------------+
| Damian Conway Publishes Exegesis 5                                 |
|   posted by hfb on Friday August 23, @14:06 (perl6)                |
|   http://use.perl.org/article.pl?sid=02/08/23/187226               |
+--------------------------------------------------------------------+

An anonymous coward writes ""[0]/. has a [1]link to [2]Damian's
[3]Exegesis 5""

Discuss this story at:
    http://use.perl.org/comments.pl?sid=02/08/23/187226

Links:
    0. http://www.slashdot.org/
    1. http://developers.slashdot.org/developers/02/08/23/1232230.shtml?tid=145
    2. http://yetanother.org/damian/
    3. http://www.perl.com/lpt/a/2002/08/22/exegesis5.html


+--------------------------------------------------------------------+
| 2nd Open Source CMS Conference                                     |
|   posted by ziggy on Friday August 23, @18:30 (events)             |
|   http://use.perl.org/article.pl?sid=02/08/23/1837242              |
+--------------------------------------------------------------------+

[0]Gregor J. Rothfuss writes ""There will be a second [1]Open Source CMS
conference this fall in Berkeley. We will feature presentations and
workshops from a wide range of CMS, and would definitely welcome some
Perl-fu in there as well. Also of interest, our efforts to [2]build
bridges across CMS. Participate in our [3]mailing list, or better yet,
[4]show up :)"" The [5]first Open Source CMS conference was held in Zurich
this past March.

Discuss this story at:
    http://use.perl.org/comments.pl?sid=02/08/23/1837242

Links:
    0. mailto:gregor.rothfuss@oscom.org
    1. http://www.oscom.org/conferences/berkeley2002/index.html
    2. http://www.oscom.org/interop.html
    3. http://www.oscom.org/mailing-lists.html
    4. http://www.oscom.org/conferences/berkeley2002/registration_fees.html
    5. http://www.oscom.org/conferences/zurich2002/agenda.html



Copyright 1997-2002 pudge.  All rights reserved.


======================================================================

You have received this message because you subscribed to it
on use Perl.  To stop receiving this and other
messages from use Perl, or to add more messages
or change your preferences, please go to your user page.

	http://use.perl.org/my/messages/

You can log in and change your preferences from there.

",0
7266,00915.22a9c52df39c264be488f62bba9d621c,"Chris Haun wrote:
> A LifeGem is a certified, high quality diamond created from the carbon of 
> your loved one as a memorial to their unique and wonderful life.

Why wait until you're dead? I'm sure there's enough carbon in
the fat from your typical liposuction job to make a decent diamond.

- Joe



http://xent.com/mailman/listinfo/fork

",0
7267,02135.1164b8ba39eb3436bb354c2ff643c609,"URL: http://jeremy.zawodny.com/blog/archives/000205.html
Date: 2002-09-30T23:14:34-08:00

Watch out Yahoo Shopping and other shopping meta-sites. Google is at it again 
with Google Catalogs. The only question in mind mind is this: Will it hit big 
this Christmas shopping season or next year? Google Product Search and 
Ratings....


",0
7268,1420.6954e3e5e7c772dc859c47d42ff4a085,"On Mon, 26 Aug 2002 the voices made CertaintyTech write:

> Recently I have been receiving Spam where both the From: and To: address are
> set to my address therefore getting thru due to AWL.  Any suggestions on
> this one?  I could turn off AWL but it does have advantages.  BTW, I use a
> site-wide AWL.

 Use cron to remove your address from the AWL daily...?!

	/Tony
-- 
# Per scientiam ad libertatem! // Through knowledge towards freedom! #
# Genom kunskap mot frihet! =*= (c) 1999-2002 tony@svanstrom.com =*= #

     perl -e'print$_{$_} for sort%_=`lynx -dump svanstrom.com/t`'



-------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old
cell phone?  Get a new here for FREE!
https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390
_______________________________________________
Spamassassin-talk mailing list
Spamassassin-talk@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-talk

",0
7269,00309.ac6da28f3f125547c80fb3fccc295f0d,"On 26 Aug 2002, RossO wrote:

--]Does anyone here know if the Computational Recreations columns from
--]Scientific American in the 70's/80's were compiled into a book or two? I
--]think I remember Martin Gardner publishing the earlier Mathematical
--]Recreations in a couple of hard covers, but I'm unsure about the later
--]column. Help?
--]

Not sure about MG, though I know pretty much everything he penned got into
print at one time or another.  SA needs to do what National Geo did and
put out thier back issues on CD.

Post MG in the 80's there were the colums by A K Dewdney that I dug a
bunch put into a book  called Turing Omnibus and then there is , of
course, all the goodens put out by Dougy Hoffstadler.



http://xent.com/mailman/listinfo/fork

",0
7270,1153.7b47e0e617c7b0c1e9f3acc37588a890,"Once upon a time, Brian wrote :

> hey i have a problem:
> i have a rpms that i have installed that i want to uninstall, i do it
> like so:
> rpm -e [rpm package]
> and it gives the error: package not installed, so i install it like
> so:
